Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Bellefeuille/St-Colomban/Gore,Apt & Other,,619.0,730.0,841.0,725.0,2018
Que,Montréal,Longueuil,Longueuil,Row,,,,,,2018
Que,Montréal,Longueuil,Longueuil,Apt & Other,538.0,662.0,783.0,825.0,745.0,2018
Que,Montréal,Boucherville/Brossard etc.,Saint-Lambert,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Saint-Lambert,Apt & Other,826.0,787.0,903.0,,867.0,2018
Que,Montréal,Boucherville/Brossard etc.,Lemoyne,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Lemoyne,Apt & Other,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Greenfield Park,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Greenfield Park,Apt & Other,519.0,668.0,793.0,928.0,739.0,2018
Que,Montréal,Boucherville/Brossard etc.,Brossard,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Brossard,Apt & Other,703.0,875.0,889.0,902.0,885.0,2018
Que,Montréal,Boucherville/Brossard etc.,Saint-Hubert,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Saint-Hubert,Apt & Other,535.0,654.0,771.0,847.0,744.0,2018
Que,Montréal,Boucherville/Brossard etc.,Boucherville,Row,,,,,,2018
Que,Montréal,Boucherville/Brossard etc.,Boucherville,Apt & Other,,736.0,722.0,894.0,770.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,La Prairie,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,La Prairie,Apt & Other,,649.0,829.0,785.0,805.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Candiac,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Candiac,Apt & Other,,617.0,794.0,818.0,760.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Delson,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Delson,Apt & Other,,685.0,675.0,829.0,699.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Sainte-Catherine,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Sainte-Catherine,Apt & Other,,672.0,785.0,,761.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,St-Constant/St-Mathieu/St-Philippe,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,St-Constant/St-Mathieu/St-Philippe,Apt & Other,,692.0,835.0,930.0,833.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Châteauguay/Léry,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Châteauguay/Léry,Apt & Other,537.0,679.0,711.0,776.0,707.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Saint-Isidore/Ville de Mercier,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Saint-Isidore/Ville de Mercier,Apt & Other,,,643.0,,652.0,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Maple Grove/Beauharnois,Row,,,,,,2018
Que,Montréal,Beauharnois/La Prairie/Léry etc.,Maple Grove/Beauharnois,Apt & Other,,,685.0,,669.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Bruno-de-Montarville,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Bruno-de-Montarville,Apt & Other,,729.0,907.0,1062.0,911.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Basile-le-Grand,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Basile-le-Grand,Apt & Other,,,825.0,952.0,854.0,2018
Que,Montréal,Beloeil/McMasterville etc.,McMasterville,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,McMasterville,Apt & Other,,,797.0,,782.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Beloeil,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Beloeil,Apt & Other,,610.0,744.0,,778.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Ste-Julie/St-Mathieu-de-Beloeil,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Ste-Julie/St-Mathieu-de-Beloeil,Apt & Other,631.0,664.0,843.0,857.0,810.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Amable,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Saint-Amable,Apt & Other,,,637.0,,668.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Varennes,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Varennes,Apt & Other,,,701.0,,760.0,2018
Que,Montréal,Beloeil/McMasterville etc.,Verchères,Row,,,,,,2018
Que,Montréal,Beloeil/McMasterville etc.,Verchères,Apt & Other,,,605.0,,614.0,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Otterburn Park,Row,,,,,,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Otterburn Park,Apt & Other,,,740.0,,733.0,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Mont-Saint-Hilaire,Row,,,,,,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Mont-Saint-Hilaire,Apt & Other,,636.0,804.0,982.0,836.0,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,St-Mathias-sur-Richelieu,Row,,,,,,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,St-Mathias-sur-Richelieu,Apt & Other,,,,,650.0,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Carignan/Chambly,Row,,,,,,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Carignan/Chambly,Apt & Other,480.0,546.0,818.0,845.0,770.0,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Richelieu,Row,,,,,,2018
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Richelieu,Apt & Other,,771.0,752.0,741.0,745.0,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,N.D.-Île-Perr./Pinc./T.-Vaudr./Île-Perr.,Row,,,,,,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,N.D.-Île-Perr./Pinc./T.-Vaudr./Île-Perr.,Apt & Other,429.0,630.0,818.0,889.0,781.0,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges North,Row,,,,,,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges North,Apt & Other,518.0,573.0,823.0,898.0,811.0,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges South,Row,,,,,,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges South,Apt & Other,,,848.0,,842.0,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,St-Lazare/Hudson,Row,,,915.0,,915.0,2018
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,St-Lazare/Hudson,Apt & Other,,,,,1037.0,2018
Que,Montréal,Saint-Jean,Saint-Jean,Row,,,,,,2018
Que,Montréal,Saint-Jean,Saint-Jean,Apt & Other,474.0,585.0,721.0,741.0,687.0,2018
Que,Montréal,Iberville,Iberville,Row,,,,,,2018
Que,Montréal,Iberville,Iberville,Apt & Other,,507.0,692.0,689.0,667.0,2018
Que,Montréal,Saint-Luc,Saint-Athanase,Row,,,,,,2018
Que,Montréal,Saint-Luc,Saint-Athanase,Apt & Other,,,,,,2018
Que,Montréal,Saint-Luc,L'Acadie/Saint-Luc,Row,,,,,,2018
Que,Montréal,Saint-Luc,L'Acadie/Saint-Luc,Apt & Other,,,795.0,778.0,783.0,2018
Que,Montréal,Saint-Lin–Laurentides V,Saint-Lin–Laurentides V,Row,,,,,,2018
Que,Montréal,Saint-Lin–Laurentides V,Saint-Lin–Laurentides V,Apt & Other,,,698.0,736.0,686.0,2018
Que,Gatineau,Hull,Centre-ville,Row,,,,,,2018
Que,Gatineau,Hull,Centre-ville,Apt & Other,502.0,656.0,880.0,944.0,754.0,2018
Que,Gatineau,Hull,Lac-des-Fées/Mont-Bleu/Hautes-Plaines,Row,,,,,,2018
Que,Gatineau,Hull,Lac-des-Fées/Mont-Bleu/Hautes-Plaines,Apt & Other,578.0,728.0,833.0,929.0,795.0,2018
Que,Gatineau,Aylmer,Les Golfs,Row,,,,,,2018
Que,Gatineau,Aylmer,Les Golfs,Apt & Other,,,803.0,,791.0,2018
Que,Gatineau,Aylmer,Lac-Deschênes,Row,,,,,,2018
Que,Gatineau,Aylmer,Lac-Deschênes,Apt & Other,668.0,751.0,848.0,1125.0,824.0,2018
Que,Gatineau,Aylmer,Le Plateau,Row,,,,,,2018
Que,Gatineau,Aylmer,Le Plateau,Apt & Other,,725.0,953.0,962.0,901.0,2018
Que,Gatineau,Gatineau,Rivière-Gatineau/Les Rapides,Row,,,,,,2018
Que,Gatineau,Gatineau,Rivière-Gatineau/Les Rapides,Apt & Other,660.0,655.0,759.0,790.0,721.0,2018
Que,Gatineau,Gatineau,Du Moulin,Row,,,,,,2018
Que,Gatineau,Gatineau,Du Moulin,Apt & Other,,629.0,760.0,841.0,764.0,2018
Que,Gatineau,Gatineau,Rivière-Blanche,Row,,,,,,2018
Que,Gatineau,Gatineau,Rivière-Blanche,Apt & Other,,626.0,758.0,843.0,760.0,2018
Que,Gatineau,Gatineau,Masson-Angers,Row,,,,,,2018
Que,Gatineau,Gatineau,Masson-Angers,Apt & Other,,,672.0,,653.0,2018
Que,Gatineau,Gatineau,Buckingham,Row,,,,,,2018
Que,Gatineau,Gatineau,Buckingham,Apt & Other,,542.0,621.0,,617.0,2018
Que,Gatineau,Peripheral,Cantley,Row,,,,,,2018
Que,Gatineau,Peripheral,Cantley,Apt & Other,,,,,,2018
Que,Gatineau,Peripheral,Gatineau CMA Remainder,Row,,,,,,2018
Que,Gatineau,Peripheral,Gatineau CMA Remainder,Apt & Other,,502.0,625.0,734.0,634.0,2018
Que,Québec,Haute-Ville,Vieux-Port,Row,,,,,,2018
Que,Québec,Haute-Ville,Vieux-Port,Apt & Other,,895.0,,,868.0,2018
Que,Québec,Haute-Ville,Cap-Blanc/Vieux-Québec/St-Jean-Baptiste,Row,,,,,,2018
Que,Québec,Haute-Ville,Cap-Blanc/Vieux-Québec/St-Jean-Baptiste,Apt & Other,604.0,744.0,944.0,1253.0,830.0,2018
Que,Québec,Haute-Ville,Montcalm (Plateau),Row,,,,,,2018
Que,Québec,Haute-Ville,Montcalm (Plateau),Apt & Other,622.0,821.0,1029.0,1317.0,965.0,2018
Que,Québec,Haute-Ville,Saint-Sacrement,Row,,,,,,2018
Que,Québec,Haute-Ville,Saint-Sacrement,Apt & Other,695.0,902.0,1027.0,1093.0,962.0,2018
Que,Québec,Basse-Ville,Saint-Roch,Row,,,,,,2018
Que,Québec,Basse-Ville,Saint-Roch,Apt & Other,526.0,,939.0,,786.0,2018
Que,Québec,Basse-Ville,Saint-Sauveur,Row,,,,,,2018
Que,Québec,Basse-Ville,Saint-Sauveur,Apt & Other,581.0,592.0,700.0,904.0,692.0,2018
Que,Québec,Basse-Ville,Limoilou,Row,,,,,,2018
Que,Québec,Basse-Ville,Limoilou,Apt & Other,512.0,590.0,725.0,845.0,693.0,2018
Que,Québec,Sainte-Foy-Sillery,Sillery,Row,,,,,,2018
Que,Québec,Sainte-Foy-Sillery,Sillery,Apt & Other,626.0,850.0,999.0,1073.0,942.0,2018
Que,Québec,Sainte-Foy-Sillery,Haut de Sainte-Foy,Row,,,,,,2018
Que,Québec,Sainte-Foy-Sillery,Haut de Sainte-Foy,Apt & Other,585.0,755.0,963.0,1046.0,860.0,2018
Que,Québec,Sainte-Foy-Sillery,Pointe-de-Sainte-Foy,Row,,,,,,2018
Que,Québec,Sainte-Foy-Sillery,Pointe-de-Sainte-Foy,Apt & Other,588.0,724.0,896.0,1024.0,833.0,2018
Que,Québec,Les Rivières,Vanier,Row,,,,,,2018
Que,Québec,Les Rivières,Vanier,Apt & Other,485.0,642.0,744.0,857.0,713.0,2018
Que,Québec,Les Rivières,Duberger,Row,,,,,,2018
Que,Québec,Les Rivières,Duberger,Apt & Other,588.0,771.0,894.0,1101.0,904.0,2018
Que,Québec,Les Rivières,Les Saules,Row,,,,,,2018
Que,Québec,Les Rivières,Les Saules,Apt & Other,575.0,648.0,793.0,914.0,756.0,2018
Que,Québec,Les Rivières,Lebourgneuf,Row,,,,,,2018
Que,Québec,Les Rivières,Lebourgneuf,Apt & Other,,912.0,994.0,1283.0,1009.0,2018
Que,Québec,Beauport,Beauport (Giffard),Row,,,,,,2018
Que,Québec,Beauport,Beauport (Giffard),Apt & Other,520.0,605.0,707.0,823.0,682.0,2018
Que,Québec,Beauport,Beauport (Centre),Row,,,,1027.0,1027.0,2018
Que,Québec,Beauport,Beauport (Centre),Apt & Other,522.0,669.0,826.0,992.0,805.0,2018
Que,Québec,Beauport,Beauport (Villeneuve),Row,,,,,,2018
Que,Québec,Beauport,Beauport (Villeneuve),Apt & Other,,,763.0,922.0,808.0,2018
Que,Québec,Beauport,Beauport Ste-Thérèse/Boischâtel etc.,Row,,,,,,2018
Que,Québec,Beauport,Beauport Ste-Thérèse/Boischâtel etc.,Apt & Other,,,742.0,,750.0,2018
Que,Québec,Charlesbourg,Charlesbourg (Centre),Row,,,,,,2018
Que,Québec,Charlesbourg,Charlesbourg (Centre),Apt & Other,514.0,706.0,828.0,944.0,807.0,2018
Que,Québec,Charlesbourg,Charlesbourg (Orsainville),Row,,,,,,2018
Que,Québec,Charlesbourg,Charlesbourg (Orsainville),Apt & Other,469.0,596.0,714.0,808.0,697.0,2018
Que,Québec,Charlesbourg,Charlesbourg (North),Row,,,,,,2018
Que,Québec,Charlesbourg,Charlesbourg (North),Apt & Other,,729.0,788.0,855.0,795.0,2018
Que,Québec,Haute-Saint-Charles,Neufchâtel,Row,,,,,,2018
Que,Québec,Haute-Saint-Charles,Neufchâtel,Apt & Other,513.0,674.0,765.0,855.0,747.0,2018
Que,Québec,Haute-Saint-Charles,Loretteville,Row,,,,,,2018
Que,Québec,Haute-Saint-Charles,Loretteville,Apt & Other,509.0,677.0,811.0,873.0,782.0,2018
Que,Québec,Haute-Saint-Charles,St-Émile/Lac-St-Charles,Row,,,,,,2018
Que,Québec,Haute-Saint-Charles,St-Émile/Lac-St-Charles,Apt & Other,,681.0,832.0,1026.0,878.0,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,L'Ancienne-Lorette,Row,,,,,,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,L'Ancienne-Lorette,Apt & Other,,638.0,792.0,833.0,764.0,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Quartier Laurentien,Row,,,,,,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Quartier Laurentien,Apt & Other,,664.0,851.0,957.0,841.0,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Val-Bélair,Row,,,,,,2018
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Val-Bélair,Apt & Other,,593.0,841.0,936.0,836.0,2018
Que,Québec,Saint-Augustin-Cap-Rouge,Cap-Rouge,Row,,,,,,2018
Que,Québec,Saint-Augustin-Cap-Rouge,Cap-Rouge,Apt & Other,,687.0,814.0,938.0,808.0,2018
Que,Québec,Saint-Augustin-Cap-Rouge,Saint-Augustin-de-Desmaures,Row,,,,,,2018
Que,Québec,Saint-Augustin-Cap-Rouge,Saint-Augustin-de-Desmaures,Apt & Other,547.0,1183.0,1227.0,1192.0,1194.0,2018
Que,Québec,Northern Surrounding Area,North-West Québec CMA,Row,,,,,,2018
Que,Québec,Northern Surrounding Area,North-West Québec CMA,Apt & Other,,,731.0,,722.0,2018
Que,Québec,Northern Surrounding Area,North-East Québec CMA,Row,,,,,,2018
Que,Québec,Northern Surrounding Area,North-East Québec CMA,Apt & Other,,,,848.0,809.0,2018
Que,Québec,Northern Surrounding Area,Québec City East CMA,Row,,,,,,2018
Que,Québec,Northern Surrounding Area,Québec City East CMA,Apt & Other,,505.0,650.0,713.0,602.0,2018
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Row,,,,,,2018
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Apt & Other,,768.0,834.0,946.0,847.0,2018
Que,Québec,South Shore West,Saint-Rédempteur,Row,,,,,,2018
Que,Québec,South Shore West,Saint-Rédempteur,Apt & Other,,,714.0,808.0,721.0,2018
Que,Québec,South Shore West,Saint-Étienne,Row,,,,,,2018
Que,Québec,South Shore West,Saint-Étienne,Apt & Other,,561.0,742.0,,719.0,2018
Que,Québec,South Shore Centre,Saint-Romuald,Row,,,,,,2018
Que,Québec,South Shore Centre,Saint-Romuald,Apt & Other,552.0,786.0,838.0,978.0,845.0,2018
Que,Québec,South Shore Centre,Charny,Row,,,,,,2018
Que,Québec,South Shore Centre,Charny,Apt & Other,561.0,640.0,748.0,833.0,735.0,2018
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Row,,,,,,2018
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Apt & Other,,595.0,751.0,788.0,744.0,2018
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Row,,,,,,2018
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Apt & Other,,,784.0,,764.0,2018
Que,Québec,South Shore East,Lévis (Saint-David),Row,,,,,,2018
Que,Québec,South Shore East,Lévis (Saint-David),Apt & Other,,766.0,845.0,909.0,843.0,2018
Que,Québec,South Shore East,Lévis (Centre),Row,,,,,709.0,2018
Que,Québec,South Shore East,Lévis (Centre),Apt & Other,515.0,658.0,785.0,895.0,755.0,2018
Que,Québec,South Shore East,Lévis (Lauzon),Row,,,,,,2018
Que,Québec,South Shore East,Lévis (Lauzon),Apt & Other,466.0,585.0,718.0,797.0,690.0,2018
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Row,,,,,,2018
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Apt & Other,,665.0,839.0,881.0,829.0,2018
Que,Québec,South Shore East,Saint-Henri,Row,,,,,,2018
Que,Québec,South Shore East,Saint-Henri,Apt & Other,447.0,547.0,645.0,674.0,620.0,2018
Que,Sherbrooke,East District,East District,Row,,,,,,2018
Que,Sherbrooke,East District,East District,Apt & Other,391.0,497.0,611.0,735.0,586.0,2018
Que,Sherbrooke,Central District,Central District,Row,,,,,,2018
Que,Sherbrooke,Central District,Central District,Apt & Other,441.0,502.0,589.0,696.0,541.0,2018
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Row,,,,,,2018
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Apt & Other,440.0,494.0,616.0,717.0,585.0,2018
Que,Sherbrooke,North District,North District,Row,,,,,,2018
Que,Sherbrooke,North District,North District,Apt & Other,481.0,585.0,692.0,810.0,688.0,2018
Que,Sherbrooke,Brompton,Brompton,Row,,,,,,2018
Que,Sherbrooke,Brompton,Brompton,Apt & Other,,445.0,595.0,696.0,596.0,2018
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Row,,,694.0,,711.0,2018
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Apt & Other,,523.0,682.0,782.0,689.0,2018
Que,Sherbrooke,Magog,Magog,Row,,,,,,2018
Que,Sherbrooke,Magog,Magog,Apt & Other,410.0,468.0,612.0,720.0,598.0,2018
Que,Sherbrooke,Fleurimont,Fleurimont,Row,,,,,,2018
Que,Sherbrooke,Fleurimont,Fleurimont,Apt & Other,569.0,543.0,655.0,797.0,683.0,2018
Que,Sherbrooke,Lennoxville,Lennoxville,Row,,,,,,2018
Que,Sherbrooke,Lennoxville,Lennoxville,Apt & Other,440.0,523.0,614.0,752.0,610.0,2018
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Row,,,,,,2018
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Apt & Other,,,625.0,799.0,650.0,2018
Que,Trois-Rivières,Downtown,Downtown (Central),Row,,,,,,2018
Que,Trois-Rivières,Downtown,Downtown (Central),Apt & Other,424.0,470.0,567.0,633.0,530.0,2018
Que,Trois-Rivières,Downtown,Downtown (North),Row,,,,,,2018
Que,Trois-Rivières,Downtown,Downtown (North),Apt & Other,339.0,423.0,538.0,573.0,496.0,2018
Que,Trois-Rivières,Downtown,Downtown (East),Row,,,,,,2018
Que,Trois-Rivières,Downtown,Downtown (East),Apt & Other,,396.0,454.0,579.0,449.0,2018
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Row,,,,,,2018
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Apt & Other,422.0,498.0,586.0,677.0,556.0,2018
Que,Trois-Rivières,North Sector,North Sector,Row,,,727.0,,727.0,2018
Que,Trois-Rivières,North Sector,North Sector,Apt & Other,373.0,493.0,645.0,645.0,601.0,2018
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Row,,,,,,2018
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Apt & Other,417.0,483.0,628.0,669.0,599.0,2018
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Row,,,,,,2018
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Apt & Other,,475.0,684.0,687.0,644.0,2018
Que,Trois-Rivières,Pointe-du-Lac/Yamachiche,Pointe-du-Lac/Yamachiche,Row,,,,,,2018
Que,Trois-Rivières,Pointe-du-Lac/Yamachiche,Pointe-du-Lac/Yamachiche,Apt & Other,,654.0,718.0,915.0,742.0,2018
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (South),Row,,,,,,2018
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (South),Apt & Other,403.0,480.0,556.0,606.0,542.0,2018
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (North),Row,,,,,,2018
Que,Trois-Rivières,Cap-de-la-Madeleine,Cap-de-la-Madeleine (North),Apt & Other,383.0,474.0,575.0,606.0,561.0,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Ste-Marthe-du-Cap,Row,,,,,,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Ste-Marthe-du-Cap,Apt & Other,,526.0,531.0,789.0,672.0,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,St-Louis-de-France,Row,,,,,,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,St-Louis-de-France,Apt & Other,,,590.0,690.0,621.0,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Champlain/St-Maurice/St-Luc-de-Vincennes,Row,,,,,,2018
Que,Trois-Rivières,St-Louis/Champlain/St-Maurice/Ste-Marthe,Champlain/St-Maurice/St-Luc-de-Vincennes,Apt & Other,,,,,,2018
Que,Trois-Rivières,Bécancour,Bécancour (East),Row,,,,,,2018
Que,Trois-Rivières,Bécancour,Bécancour (East),Apt & Other,,353.0,517.0,,466.0,2018
Que,Trois-Rivières,Bécancour,Bécancour (West),Row,,,,,,2018
Que,Trois-Rivières,Bécancour,Bécancour (West),Apt & Other,,409.0,613.0,612.0,583.0,2018
Ont.,Barrie,Barrie,Downtown,Row,,,,,,2018
Ont.,Barrie,Barrie,Downtown,Apt & Other,821.0,,,1361.0,1312.0,2018
Ont.,Barrie,Barrie,West End,Row,,,,,,2018
Ont.,Barrie,Barrie,West End,Apt & Other,,,1199.0,,1221.0,2018
Ont.,Barrie,Barrie,North Barrie,Row,,,,,,2018
Ont.,Barrie,Barrie,North Barrie,Apt & Other,,1121.0,1359.0,1536.0,1274.0,2018
Ont.,Barrie,Barrie,East End,Row,,,,,,2018
Ont.,Barrie,Barrie,East End,Apt & Other,900.0,1146.0,1274.0,,1220.0,2018
Ont.,Barrie,Barrie,South Barrie,Row,,,,1469.0,1436.0,2018
Ont.,Barrie,Barrie,South Barrie,Apt & Other,,1223.0,1320.0,,1329.0,2018
Ont.,Barrie,Barrie,Springwater,Row,,,,,,2018
Ont.,Barrie,Barrie,Springwater,Apt & Other,,,,,,2018
Ont.,Barrie,Barrie,Innisfil,Row,,,,,,2018
Ont.,Barrie,Barrie,Innisfil,Apt & Other,,,,,,2018
Ont.,Belleville,City of Belleville,Belleville (Southwest),Row,,,,,,2018
Ont.,Belleville,City of Belleville,Belleville (Southwest),Apt & Other,771.0,982.0,1100.0,1378.0,1064.0,2018
Ont.,Belleville,City of Belleville,Downtown,Row,,,,,,2018
Ont.,Belleville,City of Belleville,Downtown,Apt & Other,,743.0,928.0,,865.0,2018
Ont.,Belleville,City of Belleville,Belleville (Northwest),Row,,,,,,2018
Ont.,Belleville,City of Belleville,Belleville (Northwest),Apt & Other,,790.0,967.0,,915.0,2018
Ont.,Belleville,City of Belleville,Belleville (East),Row,,,,,,2018
Ont.,Belleville,City of Belleville,Belleville (East),Apt & Other,,1051.0,1142.0,,1123.0,2018
Ont.,Belleville,City of Belleville,Belleville (Rural),Row,,,,,,2018
Ont.,Belleville,City of Belleville,Belleville (Rural),Apt & Other,,,,,,2018
Ont.,Belleville,City of Quinte West,Quinte West (East),Row,,,,,,2018
Ont.,Belleville,City of Quinte West,Quinte West (East),Apt & Other,,802.0,958.0,,921.0,2018
Ont.,Belleville,City of Quinte West,Quinte West (West),Row,,,,,,2018
Ont.,Belleville,City of Quinte West,Quinte West (West),Apt & Other,487.0,814.0,908.0,927.0,878.0,2018
Ont.,Brantford,Brantford,Brantford Core,Row,,,,,,2018
Ont.,Brantford,Brantford,Brantford Core,Apt & Other,,828.0,1105.0,,1008.0,2018
Ont.,Brantford,Brantford,Brantford East,Row,,,,,,2018
Ont.,Brantford,Brantford,Brantford East,Apt & Other,621.0,731.0,834.0,940.0,816.0,2018
Ont.,Brantford,Brantford,Terrace Hill,Row,,,,,,2018
Ont.,Brantford,Brantford,Terrace Hill,Apt & Other,708.0,809.0,941.0,,897.0,2018
Ont.,Brantford,Brantford,Brantford North,Row,,,1144.0,1303.0,1256.0,2018
Ont.,Brantford,Brantford,Brantford North,Apt & Other,821.0,1049.0,1208.0,1143.0,1132.0,2018
Ont.,Brantford,Brantford,Brantford West,Row,,,,,,2018
Ont.,Brantford,Brantford,Brantford West,Apt & Other,,832.0,931.0,1041.0,933.0,2018
Ont.,Brantford,Brantford,Brant,Row,,,,,,2018
Ont.,Brantford,Brantford,Brant,Apt & Other,,826.0,894.0,,870.0,2018
Ont.,Guelph,West,West,Row,,,,,1222.0,2018
Ont.,Guelph,West,West,Apt & Other,805.0,1021.0,1134.0,1270.0,1094.0,2018
Ont.,Guelph,South,Central,Row,,,,,,2018
Ont.,Guelph,South,Central,Apt & Other,734.0,1037.0,1165.0,1384.0,1101.0,2018
Ont.,Guelph,South,South,Row,,,1298.0,1432.0,1400.0,2018
Ont.,Guelph,South,South,Apt & Other,822.0,1151.0,1327.0,1660.0,1246.0,2018
Ont.,Guelph,East,East,Row,,,,,,2018
Ont.,Guelph,East,East,Apt & Other,817.0,931.0,1115.0,1117.0,1066.0,2018
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Row,,,,,,2018
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Apt & Other,,,,,,2018
